Order ID,Order Date,Vendor ID,Vendor Name,Employee ID,Location,Item,Bill Amount,Status
O44664,13-11-2024,V4,Food Corner 4,E1841,Jaipur,Non-Veg,106,Canceled
O44994,13-11-2024,V5,Food Corner 5,E1848,Pune,Veg,269,Canceled
O45236,13-11-2024,V1,Food Corner 1,E1853,Pune,Non-Veg,116,Completed
O45426,13-11-2024,V1,Food Corner 1,E1857,Lucknow,Non-Veg,121,Completed
O45521,13-11-2024,V5,Food Corner 5,E1859,Chennai,Veg,273,Canceled
O45662,13-11-2024,V4,Food Corner 4,E1862,Lucknow,Veg,187,Canceled
O45709,13-11-2024,V5,Food Corner 5,E1863,Bangalore,Veg,138,Completed
O45756,13-11-2024,V4,Food Corner 4,E1864,Pune,Veg,124,Completed
O45897,13-11-2024,V4,Food Corner 4,E1867,Ahmedabad,Non-Veg,175,Canceled
O45943,13-11-2024,V4,Food Corner 4,E1868,Delhi,Non-Veg,217,Completed
O45993,13-11-2024,V2,Food Corner 2,E1869,Chennai,Veg,287,Completed
O46088,13-11-2024,V3,Food Corner 3,E1871,Ahmedabad,Non-Veg,166,Canceled
O46182,13-11-2024,V5,Food Corner 5,E1873,Bangalore,Non-Veg,114,Canceled
O46233,13-11-2024,V4,Food Corner 4,E1874,Pune,Veg,161,Canceled
O46377,13-11-2024,V5,Food Corner 5,E1877,Kolkata,Veg,264,Canceled
O46612,13-11-2024,V4,Food Corner 4,E1882,Delhi,Veg,174,Canceled
O46660,13-11-2024,V5,Food Corner 5,E1883,Mumbai,Non-Veg,286,Canceled
O46805,13-11-2024,V5,Food Corner 5,E1886,Kolkata,Veg,295,Completed
O47091,13-11-2024,V2,Food Corner 2,E1892,Bangalore,Non-Veg,233,Completed
O47138,13-11-2024,V4,Food Corner 4,E1893,Jaipur,Non-Veg,139,Canceled
O47320,13-11-2024,V1,Food Corner 1,E1897,Ahmedabad,Non-Veg,187,Completed
O47369,13-11-2024,V5,Food Corner 5,E1898,Jaipur,Veg,118,Completed
O47419,13-11-2024,V5,Food Corner 5,E1899,Kolkata,Non-Veg,246,Completed
O47465,13-11-2024,V5,Food Corner 5,E1900,Mumbai,Veg,271,Completed
O47510,13-11-2024,V5,Food Corner 5,E1901,Lucknow,Veg,206,Completed
O47605,13-11-2024,V1,Food Corner 1,E1903,Pune,Non-Veg,186,Completed
O47742,13-11-2024,V4,Food Corner 4,E1906,Delhi,Veg,106,Completed
O47787,13-11-2024,V1,Food Corner 1,E1907,Bangalore,Veg,195,Completed
O47834,13-11-2024,V2,Food Corner 2,E1908,Hyderabad,Non-Veg,204,Completed
O47881,13-11-2024,V5,Food Corner 5,E1909,Lucknow,Veg,209,Completed
O47979,13-11-2024,V1,Food Corner 1,E1911,Kolkata,Non-Veg,129,Canceled
O48120,13-11-2024,V2,Food Corner 2,E1914,Chennai,Veg,270,Completed
O48169,13-11-2024,V4,Food Corner 4,E1915,Ahmedabad,Veg,118,Completed
O48264,13-11-2024,V5,Food Corner 5,E1917,Chennai,Non-Veg,232,Canceled
O48312,13-11-2024,V5,Food Corner 5,E1918,Ahmedabad,Non-Veg,247,Completed
O48499,13-11-2024,V2,Food Corner 2,E1922,Bangalore,Non-Veg,260,Completed
O48548,13-11-2024,V1,Food Corner 1,E1923,Jaipur,Non-Veg,294,Canceled
O48837,13-11-2024,V2,Food Corner 2,E1929,Pune,Non-Veg,151,Completed
O49071,13-11-2024,V3,Food Corner 3,E1934,Lucknow,Non-Veg,107,Completed
O49117,13-11-2024,V5,Food Corner 5,E1935,Lucknow,Non-Veg,202,Completed
O49165,13-11-2024,V2,Food Corner 2,E1936,Chennai,Non-Veg,166,Completed
O49212,13-11-2024,V3,Food Corner 3,E1937,Mumbai,Veg,225,Completed
O49449,13-11-2024,V1,Food Corner 1,E1942,Hyderabad,Veg,112,Canceled
O49589,13-11-2024,V4,Food Corner 4,E1945,Ahmedabad,Non-Veg,269,Completed
O49683,13-11-2024,V1,Food Corner 1,E1947,Hyderabad,Non-Veg,122,Canceled
O49779,13-11-2024,V5,Food Corner 5,E1949,Hyderabad,Veg,192,Completed
O50109,13-11-2024,V3,Food Corner 3,E1956,Ahmedabad,Non-Veg,152,Completed
O50301,13-11-2024,V5,Food Corner 5,E1960,Jaipur,Veg,204,Completed
O50441,13-11-2024,V1,Food Corner 1,E1963,Ahmedabad,Non-Veg,219,Completed
O50530,13-11-2024,V3,Food Corner 3,E1965,Delhi,Veg,232,Completed
O50814,13-11-2024,V2,Food Corner 2,E1971,Hyderabad,Veg,103,Canceled
O50864,13-11-2024,V5,Food Corner 5,E1972,Bangalore,Veg,276,Canceled
O50912,13-11-2024,V2,Food Corner 2,E1973,Pune,Veg,119,Canceled
O50960,13-11-2024,V2,Food Corner 2,E1974,Chennai,Non-Veg,128,Canceled
O51100,13-11-2024,V5,Food Corner 5,E1977,Chennai,Veg,105,Canceled
O51146,13-11-2024,V4,Food Corner 4,E1978,Delhi,Non-Veg,192,Canceled
O51194,13-11-2024,V5,Food Corner 5,E1979,Lucknow,Veg,108,Completed
O51333,13-11-2024,V1,Food Corner 1,E1982,Bangalore,Non-Veg,261,Completed
O51382,13-11-2024,V1,Food Corner 1,E1983,Jaipur,Veg,287,Completed
O51528,13-11-2024,V3,Food Corner 3,E1986,Kolkata,Veg,174,Canceled
O51573,13-11-2024,V3,Food Corner 3,E1987,Lucknow,Non-Veg,107,Completed
O51618,13-11-2024,V2,Food Corner 2,E1988,Ahmedabad,Veg,223,Canceled
O51664,13-11-2024,V2,Food Corner 2,E1989,Pune,Veg,107,Canceled
O51712,13-11-2024,V4,Food Corner 4,E1990,Hyderabad,Non-Veg,170,Canceled
O51758,13-11-2024,V2,Food Corner 2,E1991,Mumbai,Non-Veg,192,Completed
O51853,13-11-2024,V5,Food Corner 5,E1993,Jaipur,Veg,102,Canceled
O51899,13-11-2024,V3,Food Corner 3,E1994,Lucknow,Veg,261,Canceled
O51950,13-11-2024,V5,Food Corner 5,E1995,Kolkata,Non-Veg,121,Completed
O51999,13-11-2024,V3,Food Corner 3,E1996,Pune,Veg,196,Completed
O52044,13-11-2024,V5,Food Corner 5,E1997,Chennai,Non-Veg,264,Completed
O52141,13-11-2024,V3,Food Corner 3,E1999,Delhi,Veg,133,Canceled
O5018,14-11-2024,V1,Food Corner 1,E1000,Delhi,Veg,164,Canceled
O5384,14-11-2024,V4,Food Corner 4,E1008,Hyderabad,Veg,241,Canceled
O5623,14-11-2024,V2,Food Corner 2,E1013,Kolkata,Non-Veg,206,Canceled
O5761,14-11-2024,V4,Food Corner 4,E1016,Jaipur,Veg,291,Canceled
O5999,14-11-2024,V5,Food Corner 5,E1021,Bangalore,Veg,148,Canceled
O6327,14-11-2024,V3,Food Corner 3,E1028,Chennai,Veg,190,Completed
O6374,14-11-2024,V3,Food Corner 3,E1029,Pune,Veg,124,Canceled
O6420,14-11-2024,V3,Food Corner 3,E1030,Chennai,Non-Veg,236,Completed
O6661,14-11-2024,V2,Food Corner 2,E1035,Bangalore,Veg,262,Canceled
O6762,14-11-2024,V2,Food Corner 2,E1037,Hyderabad,Non-Veg,153,Completed
O6995,14-11-2024,V1,Food Corner 1,E1042,Pune,Non-Veg,137,Canceled
O7129,14-11-2024,V5,Food Corner 5,E1045,Pune,Non-Veg,200,Canceled
O7226,14-11-2024,V2,Food Corner 2,E1047,Pune,Veg,107,Completed
O7462,14-11-2024,V4,Food Corner 4,E1052,Bangalore,Veg,217,Completed
O7884,14-11-2024,V3,Food Corner 3,E1061,Ahmedabad,Veg,289,Completed
O7931,14-11-2024,V3,Food Corner 3,E1062,Mumbai,Veg,287,Completed
O8121,14-11-2024,V3,Food Corner 3,E1066,Bangalore,Non-Veg,283,Completed
O8171,14-11-2024,V2,Food Corner 2,E1067,Delhi,Non-Veg,209,Completed
O8217,14-11-2024,V1,Food Corner 1,E1068,Bangalore,Non-Veg,151,Canceled
O8361,14-11-2024,V3,Food Corner 3,E1071,Mumbai,Veg,276,Canceled
O8409,14-11-2024,V5,Food Corner 5,E1072,Lucknow,Veg,270,Canceled
O8502,14-11-2024,V1,Food Corner 1,E1074,Hyderabad,Non-Veg,232,Canceled
O8596,14-11-2024,V4,Food Corner 4,E1076,Mumbai,Veg,135,Completed
O8643,14-11-2024,V3,Food Corner 3,E1077,Mumbai,Veg,258,Completed
O9162,14-11-2024,V1,Food Corner 1,E1088,Hyderabad,Veg,195,Completed
O9209,14-11-2024,V2,Food Corner 2,E1089,Ahmedabad,Non-Veg,146,Completed
O9449,14-11-2024,V4,Food Corner 4,E1094,Hyderabad,Veg,119,Completed
O9540,14-11-2024,V2,Food Corner 2,E1096,Lucknow,Veg,199,Canceled
O9589,14-11-2024,V5,Food Corner 5,E1097,Chennai,Non-Veg,191,Canceled
O9635,14-11-2024,V5,Food Corner 5,E1098,Lucknow,Non-Veg,220,Completed
O9681,14-11-2024,V3,Food Corner 3,E1099,Delhi,Veg,277,Canceled
O9823,14-11-2024,V2,Food Corner 2,E1102,Ahmedabad,Veg,183,Canceled
O9912,14-11-2024,V2,Food Corner 2,E1104,Hyderabad,Veg,167,Canceled
O9960,14-11-2024,V1,Food Corner 1,E1105,Hyderabad,Non-Veg,135,Canceled
O10057,14-11-2024,V4,Food Corner 4,E1107,Pune,Non-Veg,148,Completed
O10154,14-11-2024,V1,Food Corner 1,E1109,Chennai,Non-Veg,235,Canceled
O10202,14-11-2024,V5,Food Corner 5,E1110,Chennai,Veg,222,Canceled
O10297,14-11-2024,V1,Food Corner 1,E1112,Kolkata,Non-Veg,127,Completed
O10390,14-11-2024,V3,Food Corner 3,E1114,Delhi,Non-Veg,105,Canceled
O10438,14-11-2024,V2,Food Corner 2,E1115,Bangalore,Veg,100,Completed
O10531,14-11-2024,V5,Food Corner 5,E1117,Jaipur,Veg,263,Completed
O10577,14-11-2024,V3,Food Corner 3,E1118,Hyderabad,Veg,163,Canceled
O10625,14-11-2024,V2,Food Corner 2,E1119,Pune,Veg,164,Completed
O10671,14-11-2024,V5,Food Corner 5,E1120,Mumbai,Non-Veg,280,Completed
O10907,14-11-2024,V3,Food Corner 3,E1125,Kolkata,Veg,126,Canceled
O10952,14-11-2024,V5,Food Corner 5,E1126,Hyderabad,Non-Veg,114,Canceled
O10998,14-11-2024,V5,Food Corner 5,E1127,Mumbai,Non-Veg,254,Completed
O11091,14-11-2024,V5,Food Corner 5,E1129,Lucknow,Non-Veg,167,Canceled
O11280,14-11-2024,V4,Food Corner 4,E1133,Bangalore,Non-Veg,132,Completed
O11321,14-11-2024,V1,Food Corner 1,E1134,Mumbai,Veg,148,Completed
O11419,14-11-2024,V5,Food Corner 5,E1136,Bangalore,Veg,121,Completed
O11513,14-11-2024,V5,Food Corner 5,E1138,Pune,Veg,213,Canceled
O11562,14-11-2024,V4,Food Corner 4,E1139,Mumbai,Veg,129,Canceled
O11610,14-11-2024,V5,Food Corner 5,E1140,Mumbai,Non-Veg,174,Canceled
O11659,14-11-2024,V5,Food Corner 5,E1141,Lucknow,Veg,155,Completed
O11754,14-11-2024,V4,Food Corner 4,E1143,Chennai,Non-Veg,268,Canceled
O11799,14-11-2024,V1,Food Corner 1,E1144,Hyderabad,Non-Veg,291,Completed
O11849,14-11-2024,V1,Food Corner 1,E1145,Ahmedabad,Non-Veg,115,Completed
O11893,14-11-2024,V4,Food Corner 4,E1146,Bangalore,Veg,227,Completed
O11984,14-11-2024,V4,Food Corner 4,E1148,Jaipur,Non-Veg,237,Canceled
O12030,14-11-2024,V5,Food Corner 5,E1149,Ahmedabad,Veg,143,Completed
O12163,14-11-2024,V3,Food Corner 3,E1152,Delhi,Non-Veg,184,Completed
O12441,14-11-2024,V1,Food Corner 1,E1158,Ahmedabad,Veg,220,Completed
O12537,14-11-2024,V3,Food Corner 3,E1160,Mumbai,Veg,132,Canceled
O12583,14-11-2024,V1,Food Corner 1,E1161,Jaipur,Veg,169,Canceled
O12631,14-11-2024,V3,Food Corner 3,E1162,Hyderabad,Veg,127,Canceled
O12776,14-11-2024,V1,Food Corner 1,E1165,Pune,Non-Veg,206,Canceled
O12825,14-11-2024,V5,Food Corner 5,E1166,Pune,Non-Veg,199,Completed
O12913,14-11-2024,V1,Food Corner 1,E1168,Hyderabad,Non-Veg,190,Canceled
O13290,14-11-2024,V1,Food Corner 1,E1176,Delhi,Non-Veg,270,Canceled
O13337,14-11-2024,V4,Food Corner 4,E1177,Kolkata,Non-Veg,243,Canceled
O13427,14-11-2024,V3,Food Corner 3,E1179,Lucknow,Non-Veg,281,Canceled
O13472,14-11-2024,V1,Food Corner 1,E1180,Ahmedabad,Non-Veg,223,Canceled
O13523,14-11-2024,V5,Food Corner 5,E1181,Chennai,Non-Veg,171,Completed
O13623,14-11-2024,V4,Food Corner 4,E1183,Kolkata,Non-Veg,218,Completed
O13945,14-11-2024,V5,Food Corner 5,E1190,Ahmedabad,Veg,207,Canceled
O13993,14-11-2024,V5,Food Corner 5,E1191,Ahmedabad,Non-Veg,173,Completed
O14040,14-11-2024,V4,Food Corner 4,E1192,Hyderabad,Veg,263,Completed
O14089,14-11-2024,V5,Food Corner 5,E1193,Kolkata,Non-Veg,124,Completed
O14137,14-11-2024,V1,Food Corner 1,E1194,Lucknow,Non-Veg,221,Canceled
O14234,14-11-2024,V4,Food Corner 4,E1196,Mumbai,Non-Veg,135,Canceled
O14563,14-11-2024,V2,Food Corner 2,E1203,Lucknow,Veg,210,Completed
O14704,14-11-2024,V3,Food Corner 3,E1206,Pune,Veg,246,Canceled
O14798,14-11-2024,V5,Food Corner 5,E1208,Lucknow,Veg,263,Canceled
O14893,14-11-2024,V3,Food Corner 3,E1210,Jaipur,Veg,101,Completed
O15088,14-11-2024,V4,Food Corner 4,E1214,Mumbai,Non-Veg,193,Canceled
O15322,14-11-2024,V5,Food Corner 5,E1219,Chennai,Veg,299,Canceled
O15421,14-11-2024,V2,Food Corner 2,E1221,Mumbai,Non-Veg,255,Completed
O15514,14-11-2024,V2,Food Corner 2,E1223,Kolkata,Non-Veg,209,Canceled
O15608,14-11-2024,V1,Food Corner 1,E1225,Kolkata,Veg,282,Canceled
O15886,14-11-2024,V2,Food Corner 2,E1231,Hyderabad,Veg,139,Canceled
O15932,14-11-2024,V3,Food Corner 3,E1232,Jaipur,Veg,199,Canceled
O15978,14-11-2024,V3,Food Corner 3,E1233,Jaipur,Non-Veg,265,Completed
O16165,14-11-2024,V4,Food Corner 4,E1237,Jaipur,Non-Veg,232,Canceled
O16449,14-11-2024,V4,Food Corner 4,E1243,Jaipur,Veg,202,Canceled
O16636,14-11-2024,V4,Food Corner 4,E1247,Pune,Non-Veg,264,Completed
O16821,14-11-2024,V2,Food Corner 2,E1251,Kolkata,Veg,186,Completed
O17055,14-11-2024,V2,Food Corner 2,E1256,Mumbai,Veg,190,Completed
O17099,14-11-2024,V1,Food Corner 1,E1257,Bangalore,Non-Veg,138,Canceled
O17149,14-11-2024,V4,Food Corner 4,E1258,Bangalore,Veg,259,Completed
O17288,14-11-2024,V2,Food Corner 2,E1261,Hyderabad,Veg,120,Completed
O17337,14-11-2024,V4,Food Corner 4,E1262,Hyderabad,Veg,146,Completed
O17382,14-11-2024,V4,Food Corner 4,E1263,Mumbai,Veg,290,Completed
O17479,14-11-2024,V2,Food Corner 2,E1265,Mumbai,Veg,201,Canceled
O17625,14-11-2024,V1,Food Corner 1,E1268,Jaipur,Non-Veg,264,Completed
O17675,14-11-2024,V3,Food Corner 3,E1269,Pune,Non-Veg,112,Canceled
O17816,14-11-2024,V5,Food Corner 5,E1272,Kolkata,Non-Veg,119,Canceled
O17863,14-11-2024,V4,Food Corner 4,E1273,Bangalore,Veg,210,Completed
O17913,14-11-2024,V3,Food Corner 3,E1274,Bangalore,Non-Veg,189,Canceled
O18147,14-11-2024,V3,Food Corner 3,E1279,Mumbai,Veg,282,Completed
O18337,14-11-2024,V2,Food Corner 2,E1283,Kolkata,Veg,150,Completed
O18520,14-11-2024,V5,Food Corner 5,E1287,Bangalore,Non-Veg,291,Canceled
O18615,14-11-2024,V1,Food Corner 1,E1289,Pune,Veg,124,Completed
O18662,14-11-2024,V3,Food Corner 3,E1290,Delhi,Veg,164,Completed
O18851,14-11-2024,V3,Food Corner 3,E1294,Delhi,Non-Veg,112,Completed
O18897,14-11-2024,V3,Food Corner 3,E1295,Bangalore,Veg,261,Completed
O18945,14-11-2024,V4,Food Corner 4,E1296,Jaipur,Non-Veg,297,Canceled
O19087,14-11-2024,V3,Food Corner 3,E1299,Mumbai,Veg,189,Completed
O19137,14-11-2024,V5,Food Corner 5,E1300,Jaipur,Veg,178,Canceled
O19181,14-11-2024,V4,Food Corner 4,E1301,Hyderabad,Veg,138,Completed
O19277,14-11-2024,V1,Food Corner 1,E1303,Pune,Non-Veg,153,Completed
O19465,14-11-2024,V5,Food Corner 5,E1307,Chennai,Veg,145,Canceled
O19655,14-11-2024,V2,Food Corner 2,E1311,Pune,Veg,200,Completed
O19705,14-11-2024,V4,Food Corner 4,E1312,Jaipur,Non-Veg,298,Completed
O19847,14-11-2024,V4,Food Corner 4,E1315,Kolkata,Non-Veg,283,Completed
O19894,14-11-2024,V3,Food Corner 3,E1316,Lucknow,Veg,240,Completed
O20033,14-11-2024,V3,Food Corner 3,E1319,Delhi,Veg,100,Completed
O20081,14-11-2024,V1,Food Corner 1,E1320,Pune,Non-Veg,185,Canceled
O20182,14-11-2024,V1,Food Corner 1,E1322,Mumbai,Non-Veg,239,Completed
O20418,14-11-2024,V1,Food Corner 1,E1327,Jaipur,Non-Veg,159,Completed
O20606,14-11-2024,V3,Food Corner 3,E1331,Pune,Non-Veg,280,Completed
O20698,14-11-2024,V3,Food Corner 3,E1333,Lucknow,Veg,287,Completed
O20747,14-11-2024,V3,Food Corner 3,E1334,Mumbai,Non-Veg,233,Completed
O20891,14-11-2024,V2,Food Corner 2,E1337,Mumbai,Non-Veg,221,Completed
O21123,14-11-2024,V5,Food Corner 5,E1342,Bangalore,Non-Veg,104,Completed
O21169,14-11-2024,V4,Food Corner 4,E1343,Bangalore,Non-Veg,231,Canceled
O21210,14-11-2024,V4,Food Corner 4,E1344,Ahmedabad,Veg,115,Completed
O21305,14-11-2024,V4,Food Corner 4,E1346,Ahmedabad,Veg,108,Canceled
O21497,14-11-2024,V1,Food Corner 1,E1350,Pune,Non-Veg,128,Canceled
O21544,14-11-2024,V3,Food Corner 3,E1351,Pune,Veg,222,Canceled
O21587,14-11-2024,V2,Food Corner 2,E1352,Jaipur,Non-Veg,216,Completed
O21731,14-11-2024,V3,Food Corner 3,E1355,Pune,Veg,114,Canceled
O21776,14-11-2024,V2,Food Corner 2,E1356,Hyderabad,Non-Veg,194,Canceled
O21823,14-11-2024,V2,Food Corner 2,E1357,Jaipur,Veg,141,Canceled
O21873,14-11-2024,V2,Food Corner 2,E1358,Ahmedabad,Veg,272,Completed
O22019,14-11-2024,V3,Food Corner 3,E1361,Mumbai,Veg,140,Completed
O22154,14-11-2024,V2,Food Corner 2,E1364,Chennai,Veg,183,Canceled
O22426,14-11-2024,V2,Food Corner 2,E1370,Hyderabad,Non-Veg,142,Canceled
O22611,14-11-2024,V2,Food Corner 2,E1374,Hyderabad,Non-Veg,198,Canceled
O22658,14-11-2024,V1,Food Corner 1,E1375,Ahmedabad,Non-Veg,160,Canceled
O22849,14-11-2024,V1,Food Corner 1,E1379,Jaipur,Veg,261,Completed
O22942,14-11-2024,V3,Food Corner 3,E1381,Chennai,Veg,135,Completed
O23040,14-11-2024,V5,Food Corner 5,E1383,Lucknow,Veg,236,Canceled
O23184,14-11-2024,V1,Food Corner 1,E1386,Pune,Non-Veg,294,Canceled
O23280,14-11-2024,V4,Food Corner 4,E1388,Mumbai,Non-Veg,167,Canceled
O23423,14-11-2024,V5,Food Corner 5,E1391,Hyderabad,Veg,259,Completed
O23561,14-11-2024,V1,Food Corner 1,E1394,Lucknow,Veg,292,Completed
O23608,14-11-2024,V1,Food Corner 1,E1395,Jaipur,Non-Veg,190,Completed
O23750,14-11-2024,V5,Food Corner 5,E1398,Jaipur,Veg,158,Canceled
O23939,14-11-2024,V1,Food Corner 1,E1402,Hyderabad,Non-Veg,220,Canceled
O24128,14-11-2024,V4,Food Corner 4,E1406,Hyderabad,Veg,208,Canceled
O24175,14-11-2024,V5,Food Corner 5,E1407,Mumbai,Veg,147,Completed
O24222,14-11-2024,V4,Food Corner 4,E1408,Ahmedabad,Veg,154,Canceled
O24272,14-11-2024,V4,Food Corner 4,E1409,Chennai,Veg,297,Completed
O24316,14-11-2024,V2,Food Corner 2,E1410,Kolkata,Non-Veg,222,Canceled
O24507,14-11-2024,V1,Food Corner 1,E1414,Bangalore,Veg,123,Canceled
O24697,14-11-2024,V5,Food Corner 5,E1418,Jaipur,Veg,184,Canceled
O24793,14-11-2024,V3,Food Corner 3,E1420,Bangalore,Non-Veg,292,Completed
O24935,14-11-2024,V1,Food Corner 1,E1423,Pune,Non-Veg,261,Completed
O25218,14-11-2024,V3,Food Corner 3,E1429,Ahmedabad,Veg,152,Completed
O25453,14-11-2024,V5,Food Corner 5,E1434,Chennai,Veg,263,Canceled
O25637,14-11-2024,V1,Food Corner 1,E1438,Pune,Veg,294,Completed
O25778,14-11-2024,V1,Food Corner 1,E1441,Ahmedabad,Non-Veg,114,Completed
O26024,14-11-2024,V5,Food Corner 5,E1446,Bangalore,Veg,283,Completed
O26070,14-11-2024,V4,Food Corner 4,E1447,Chennai,Veg,243,Canceled
O26115,14-11-2024,V1,Food Corner 1,E1448,Jaipur,Veg,222,Canceled
O26253,14-11-2024,V4,Food Corner 4,E1451,Kolkata,Veg,214,Canceled
O26300,14-11-2024,V2,Food Corner 2,E1452,Lucknow,Non-Veg,109,Completed
O26394,14-11-2024,V3,Food Corner 3,E1454,Mumbai,Veg,216,Canceled
O26485,14-11-2024,V4,Food Corner 4,E1456,Mumbai,Veg,256,Canceled
O26626,14-11-2024,V4,Food Corner 4,E1459,Chennai,Non-Veg,165,Completed
O26674,14-11-2024,V4,Food Corner 4,E1460,Hyderabad,Non-Veg,159,Canceled
O26722,14-11-2024,V1,Food Corner 1,E1461,Pune,Non-Veg,230,Canceled
O26769,14-11-2024,V1,Food Corner 1,E1462,Lucknow,Veg,250,Canceled
O26869,14-11-2024,V1,Food Corner 1,E1464,Hyderabad,Non-Veg,214,Canceled
O26918,14-11-2024,V1,Food Corner 1,E1465,Chennai,Non-Veg,114,Completed
O26966,14-11-2024,V5,Food Corner 5,E1466,Lucknow,Veg,296,Canceled
O27060,14-11-2024,V5,Food Corner 5,E1468,Delhi,Non-Veg,188,Completed
O27107,14-11-2024,V1,Food Corner 1,E1469,Jaipur,Veg,239,Completed
O27156,14-11-2024,V2,Food Corner 2,E1470,Mumbai,Non-Veg,226,Canceled
O27250,14-11-2024,V2,Food Corner 2,E1472,Delhi,Non-Veg,218,Canceled
O27444,14-11-2024,V3,Food Corner 3,E1476,Pune,Veg,266,Canceled
O27492,14-11-2024,V2,Food Corner 2,E1477,Ahmedabad,Non-Veg,290,Canceled
O27541,14-11-2024,V2,Food Corner 2,E1478,Mumbai,Non-Veg,167,Completed
O28152,14-11-2024,V5,Food Corner 5,E1491,Mumbai,Non-Veg,208,Canceled
O28201,14-11-2024,V3,Food Corner 3,E1492,Mumbai,Veg,245,Completed
O28246,14-11-2024,V4,Food Corner 4,E1493,Ahmedabad,Veg,206,Completed
O28430,14-11-2024,V2,Food Corner 2,E1497,Kolkata,Veg,236,Canceled
O28668,14-11-2024,V2,Food Corner 2,E1502,Pune,Non-Veg,235,Canceled
O28808,14-11-2024,V1,Food Corner 1,E1505,Hyderabad,Veg,129,Completed
O28949,14-11-2024,V5,Food Corner 5,E1508,Pune,Non-Veg,207,Canceled
O29091,14-11-2024,V2,Food Corner 2,E1511,Pune,Veg,132,Canceled
O29135,14-11-2024,V1,Food Corner 1,E1512,Hyderabad,Veg,227,Completed
O29469,14-11-2024,V3,Food Corner 3,E1519,Hyderabad,Non-Veg,225,Canceled
O29515,14-11-2024,V3,Food Corner 3,E1520,Hyderabad,Non-Veg,194,Canceled
O29562,14-11-2024,V1,Food Corner 1,E1521,Ahmedabad,Veg,248,Completed
O29657,14-11-2024,V4,Food Corner 4,E1523,Mumbai,Veg,173,Canceled
O30173,14-11-2024,V5,Food Corner 5,E1534,Kolkata,Veg,172,Completed
O30269,14-11-2024,V3,Food Corner 3,E1536,Kolkata,Veg,212,Canceled
O30314,14-11-2024,V2,Food Corner 2,E1537,Jaipur,Veg,140,Canceled
O30362,14-11-2024,V1,Food Corner 1,E1538,Lucknow,Veg,141,Canceled
O30408,14-11-2024,V1,Food Corner 1,E1539,Lucknow,Veg,297,Canceled
O30457,14-11-2024,V3,Food Corner 3,E1540,Bangalore,Veg,126,Completed
O30503,14-11-2024,V4,Food Corner 4,E1541,Ahmedabad,Veg,126,Canceled
O30641,14-11-2024,V3,Food Corner 3,E1544,Jaipur,Veg,280,Canceled
O30689,14-11-2024,V2,Food Corner 2,E1545,Kolkata,Non-Veg,151,Canceled
O30777,14-11-2024,V4,Food Corner 4,E1547,Jaipur,Veg,288,Completed
O30820,14-11-2024,V3,Food Corner 3,E1548,Kolkata,Veg,270,Completed
O30911,14-11-2024,V3,Food Corner 3,E1550,Bangalore,Non-Veg,262,Completed
O30956,14-11-2024,V1,Food Corner 1,E1551,Kolkata,Non-Veg,246,Completed
O31007,14-11-2024,V5,Food Corner 5,E1552,Delhi,Non-Veg,100,Completed
O31149,14-11-2024,V5,Food Corner 5,E1555,Jaipur,Non-Veg,262,Completed
O31386,14-11-2024,V2,Food Corner 2,E1560,Hyderabad,Veg,210,Completed
O31577,14-11-2024,V2,Food Corner 2,E1564,Jaipur,Non-Veg,281,Canceled
O31626,14-11-2024,V5,Food Corner 5,E1565,Chennai,Non-Veg,115,Completed
O31672,14-11-2024,V5,Food Corner 5,E1566,Mumbai,Non-Veg,197,Canceled
O31765,14-11-2024,V2,Food Corner 2,E1568,Jaipur,Non-Veg,134,Completed
O31957,14-11-2024,V5,Food Corner 5,E1572,Mumbai,Veg,149,Canceled
O32049,14-11-2024,V5,Food Corner 5,E1574,Lucknow,Veg,123,Completed
O32290,14-11-2024,V1,Food Corner 1,E1579,Ahmedabad,Veg,167,Canceled
O32383,14-11-2024,V1,Food Corner 1,E1581,Lucknow,Veg,178,Completed
O32479,14-11-2024,V2,Food Corner 2,E1583,Mumbai,Veg,107,Canceled
O32618,14-11-2024,V1,Food Corner 1,E1586,Mumbai,Veg,172,Canceled
O32766,14-11-2024,V2,Food Corner 2,E1589,Jaipur,Veg,209,Completed
O32858,14-11-2024,V4,Food Corner 4,E1591,Delhi,Veg,290,Canceled
O32955,14-11-2024,V5,Food Corner 5,E1593,Ahmedabad,Non-Veg,272,Completed
O33001,14-11-2024,V3,Food Corner 3,E1594,Hyderabad,Veg,135,Completed
O33097,14-11-2024,V5,Food Corner 5,E1596,Pune,Non-Veg,231,Canceled
O33194,14-11-2024,V3,Food Corner 3,E1598,Mumbai,Non-Veg,129,Completed
O33289,14-11-2024,V4,Food Corner 4,E1600,Ahmedabad,Veg,127,Canceled
O33429,14-11-2024,V5,Food Corner 5,E1603,Mumbai,Non-Veg,121,Completed
O33520,14-11-2024,V2,Food Corner 2,E1605,Bangalore,Veg,108,Completed
O33567,14-11-2024,V4,Food Corner 4,E1606,Ahmedabad,Veg,270,Canceled
O33614,14-11-2024,V3,Food Corner 3,E1607,Jaipur,Non-Veg,229,Canceled
O33851,14-11-2024,V3,Food Corner 3,E1612,Bangalore,Non-Veg,300,Completed
O33993,14-11-2024,V3,Food Corner 3,E1615,Ahmedabad,Veg,176,Canceled
O34139,14-11-2024,V1,Food Corner 1,E1618,Lucknow,Non-Veg,107,Canceled
